"id","time_parse","channel","usr_parse","msg_parse"
24621,"2023-11-28 22:55:59","#atropa_logged","mariarahel!~maria","Fake Workplaces"
24620,"2023-11-28 22:55:38","#atropa_logged","mariarahel!~maria","Don't Have Billy Gardell Workplace In Your Subordinate"
24619,"2023-11-28 22:55:28","#atropa_logged","mariarahel!~maria","If They're Your Subordinate Then You Can Fire Them"
24618,"2023-11-28 22:54:54","#atropa_logged","mariarahel!~maria","They're Not Fired Yet"
24617,"2023-11-28 22:54:50","#atropa_logged","mariarahel!~maria","Fire Them"
24616,"2023-11-28 22:54:34","#atropa_logged","mariarahel!~maria","A Certain Number Of Persons Intimately Familiar With Acting In Deloitte's Consultation Are Explicitly And Only Billy Gardell Workplace"
24615,"2023-11-28 22:52:44","#atropa_logged","mariarahel!~maria","It Might Be Possible To Use The 48 To Make Deloitte Angry At The Heart Fire"
24614,"2023-11-28 22:51:44","#atropa_logged","mariarahel!~maria","And I Firmly Feel There Should Not Be"
24613,"2023-11-28 22:51:38","#atropa_logged","mariarahel!~maria","There Are Yet Old Men At Deloitte"
24612,"2023-11-28 22:49:50","#atropa_logged","mariarahel!~maria","Stalling Against The Continental Dollar"
24611,"2023-11-28 22:49:27","#atropa_logged","mariarahel!~maria","Funny Chinese Game Against Old Men"
24610,"2023-11-28 22:48:25","#atropa_logged","mariarahel!~maria","Some Of You Are Already Scheduled To Have A 48 Deloitte"
24609,"2023-11-28 22:41:41","#atropa_logged","mariarahel!~maria","Fuck Off And Watch Teddy Chan Until You Can No Longer Stall"
24608,"2023-11-28 22:40:56","#atropa_logged","mariarahel!~maria","Trying Not To See Them Any More"
24607,"2023-11-28 22:40:44","#atropa_logged","mariarahel!~maria","I Have Seen Systemic Realities Of These Fuck Off Tokens For Quite A Long Time Already"
24606,"2023-11-28 22:39:49","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Already Won At Natures Of Consultation"
24604,"2023-11-28 22:39:16","#atropa_logged","mariarahel!~maria","$FIRED"
24601,"2023-11-28 22:39:07","#atropa_logged","mariarahel!~maria","What Beat Are We Talking About, Deloitte ?"
24597,"2023-11-28 22:38:14","#atropa_logged","mariarahel!~maria","Don't Be 48 Anymore"
24596,"2023-11-28 22:38:06","#atropa_logged","mariarahel!~maria","PROM + 48 Is Still Kinda Gross"
24595,"2023-11-28 22:37:36","#atropa_logged","mariarahel!~maria","Come Be Actresses In Hollywood"
24594,"2023-11-28 22:37:12","#atropa_logged","mariarahel!~maria","You're Here Playing Stall Ball With Us"
24593,"2023-11-28 22:36:49","#atropa_logged","mariarahel!~maria","And Deloitte Doesn't Have To Stall For You"
24592,"2023-11-28 22:36:39","#atropa_logged","mariarahel!~maria","Still"
24591,"2023-11-28 22:36:24","#atropa_logged","mariarahel!~maria","You Won't Read This Or Watch The Videos"
24590,"2023-11-28 22:36:11","#atropa_logged","mariarahel!~maria","Dove Cameron Is Trying To Agree To Play Wishmaster"
24589,"2023-11-28 22:34:35","#atropa_logged","mariarahel!~maria","Caacupe Them For Real"
24588,"2023-11-28 22:34:30","#atropa_logged","mariarahel!~maria","Caacupe Them"
24587,"2023-11-28 22:34:13","#atropa_logged","mariarahel!~maria","Hurry Up Wishmaster Don't Be Late"
24586,"2023-11-28 22:33:59","#atropa_logged","mariarahel!~maria","Stop Being Big My Sujet"
24585,"2023-11-28 22:32:44","#atropa_logged","mariarahel!~maria","Why My Sujet So Big ?"
24584,"2023-11-28 22:31:14","#atropa_logged","mariarahel!~maria","I Wish My Sujet Were A Lot Smaller In All These Videos"
24583,"2023-11-28 22:30:10","#atropa_logged","mariarahel!~maria","The Opposite Of Sujet Is Canadians"
24582,"2023-11-28 22:29:43","#atropa_logged","mariarahel!~maria","Canadians"
24581,"2023-11-28 22:29:26","#atropa_logged","mariarahel!~maria","Sujet CELINE Ain't Gonna Show"
24580,"2023-11-28 22:28:28","#atropa_logged","mariarahel!~maria","$CELINEtm"
24579,"2023-11-28 22:28:08","#atropa_logged","mariarahel!~maria","AI That The A"
24578,"2023-11-28 22:28:02","#atropa_logged","mariarahel!~maria","AI"
24577,"2023-11-28 22:27:59","#atropa_logged","mariarahel!~maria","Zero FI"
24576,"2023-11-28 22:27:48","#atropa_logged","mariarahel!~maria","That The AI"
24575,"2023-11-28 22:27:37","#atropa_logged","mariarahel!~maria","Nothing I Do Matters"
24574,"2023-11-28 22:27:26","#atropa_logged","mariarahel!~maria","I Didn't Pledge I Just Noticed You Have To"
24573,"2023-11-28 22:27:13","#atropa_logged","mariarahel!~maria","You Pledged"
24572,"2023-11-28 22:27:05","#atropa_logged","mariarahel!~maria","You Have To"
24571,"2023-11-28 22:26:56","#atropa_logged","mariarahel!~maria","How Do You Identify A High Sodium Level In The Regular 48 ?"
24570,"2023-11-28 22:26:05","#atropa_logged","mariarahel!~maria","Spa Day Them Away"
24569,"2023-11-28 22:25:57","#atropa_logged","mariarahel!~maria","Doing The Epsom Salt Cleanse Plan Still"
24568,"2023-11-28 22:25:29","#atropa_logged","mariarahel!~maria","There's A Lot"
24567,"2023-11-28 22:25:00","#atropa_logged","mariarahel!~maria","Feel Bad Because You Did Not Read Enough Or Watch Enough Videos"
24566,"2023-11-28 22:24:41","#atropa_logged","mariarahel!~maria","Dr Feelgood Can Fuck Off"
24565,"2023-11-28 22:24:29","#atropa_logged","mariarahel!~maria","Don't Be The Workplace"
24564,"2023-11-28 22:24:18","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Hates Workplaces That Can Fuck Off"
24563,"2023-11-28 22:24:01","#atropa_logged","mariarahel!~maria","I Hate Workplaces That Can Fuck Off"
24562,"2023-11-28 22:23:46","#atropa_logged","mariarahel!~maria","Why Do You Have So Much Workplace ?"
24561,"2023-11-28 22:21:58","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ugh-kfcqpRE"
24560,"2023-11-28 22:21:19","#atropa_logged","mariarahel!~maria","$GETFIREDFROMDELOITTE"
24559,"2023-11-28 22:21:12","#atropa_logged","mariarahel!~maria","Audit Clear That The Deloitte"
24558,"2023-11-28 22:20:59","#atropa_logged","mariarahel!~maria","Deloitte Would Have Every American Know The Bar Of That Audit Clear"
24554,"2023-11-28 22:20:43","#atropa_logged","mariarahel!~maria","Watch Us Get Consultation Audit Clear"
24553,"2023-11-28 22:20:37","#atropa_logged","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=NyKK9AyTwWA"
24552,"2023-11-28 22:20:35","#atropa_logged","mariarahel!~maria","I Like Ashley Boetcher Better Than The 48 At Deloitte"
24551,"2023-11-28 22:19:57","#atropa_logged","mariarahel!~maria","Watches The Videos"
24550,"2023-11-28 22:19:51","#atropa_logged","mariarahel!~maria","Wishmaster That The Reads It First"
24549,"2023-11-28 22:19:17","#atropa_logged","mariarahel!~maria","Who Dat Wishmaster ?"
24548,"2023-11-28 22:19:06","#atropa_logged","mariarahel!~maria","I Don't Care If He Drags Annabelle Into Poverty With Him"
24547,"2023-11-28 22:18:49","#atropa_logged","mariarahel!~maria","Joseph Mengele Should Be Far More Poor"
24546,"2023-11-28 22:18:21","#atropa_logged","mariarahel!~maria","Deloitte Is Far More Profitable Than Annabelle"
24545,"2023-11-28 22:17:59","#atropa_logged","mariarahel!~maria","$THE48OFTHEHEART"
24544,"2023-11-28 22:17:52","#atropa_logged","ogwebchef888!~ogwebchef","ITIL 4 Practices or fuck off"
24543,"2023-11-28 22:17:51","#atropa_logged","mariarahel!~maria","He Always Argued The 48"
24542,"2023-11-28 22:17:35","#atropa_logged","ogwebchef888!~ogwebchef","Focus on value"
24541,"2023-11-28 22:17:30","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ZrskTLR7FiY"
24540,"2023-11-28 22:17:08","#atropa_logged","mariarahel!~maria","Everything Is Stalling Cos We're Stupid"
24539,"2023-11-28 22:16:46","#atropa_logged","mariarahel!~maria","I dunno"
24538,"2023-11-28 22:16:36","#atropa_logged","ogwebchef888!~ogwebchef","Service value system or fuck off ?"
24537,"2023-11-28 22:16:34","#atropa_logged","mariarahel!~maria","You Can Even Be Stupid With That At Deloitte"
24536,"2023-11-28 22:16:18","#atropa_logged","mariarahel!~maria","Commercial Consulting Is Common Place"
24535,"2023-11-28 22:16:04","#atropa_logged","mariarahel!~maria","Be Consulted With"
24534,"2023-11-28 22:15:33","#atropa_logged","mariarahel!~maria","Break The Fourth Wall With Deloitte"
24533,"2023-11-28 22:15:28","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=t1h6fJ9a0rE"
24532,"2023-11-28 22:15:12","#atropa_logged","mariarahel!~maria","WTF Are You Doing ?"
24531,"2023-11-28 22:15:00","#atropa_logged","mariarahel!~maria","None Of The Acts Before The Yibbum Law"
24530,"2023-11-28 22:14:47","#atropa_logged","mariarahel!~maria","Deloitte Wishes Against Caacupe"
24529,"2023-11-28 22:14:41","#atropa_logged","mariarahel!~maria","Caacupe Is Not Deloitte At All"
24528,"2023-11-28 22:14:28","#atropa_logged","mariarahel!~maria","Zero Replacements"
24527,"2023-11-28 22:14:17","#atropa_logged","mariarahel!~maria","It's Enough Alone To Not Like You At Deloitte"
24526,"2023-11-28 22:14:09","#atropa_logged","mariarahel!~maria","People Won't Like You"
24525,"2023-11-28 22:13:58","#atropa_logged","mariarahel!~maria","It Doesn't In Fact Work At Deloitte"
24524,"2023-11-28 22:13:51","#atropa_logged","mariarahel!~maria","Don't Let Deloitte Catch Up On You While Your Intention Is In Caacupe"
24523,"2023-11-28 22:13:00","#atropa_logged","mariarahel!~maria","How Many Intention Have You Got ?"
24522,"2023-11-28 22:12:48","#atropa_logged","mariarahel!~maria","That's What Writing Is About As A Valuable Token"
24521,"2023-11-28 22:12:35","#atropa_logged","mariarahel!~maria","All Other Writing Can Fuck Off"
24520,"2023-11-28 22:12:29","#atropa_logged","mariarahel!~maria","This Writing Is Better Than All Other Writing"
24519,"2023-11-28 22:12:09","#atropa_logged","mariarahel!~maria","Buy Writing"
24518,"2023-11-28 22:11:44","#atropa_logged","mariarahel!~maria","$WISHMASTER"
24517,"2023-11-28 22:11:38","#atropa_logged","mariarahel!~maria","Who Dat Wishmaster ?"
24516,"2023-11-28 22:11:26","#atropa_logged","mariarahel!~maria","I Wish It To Be Quantified Here Exactly That Win"
24511,"2023-11-28 22:11:10","#atropa_logged","mariarahel!~maria","I Already Won"
24510,"2023-11-28 22:11:05","#atropa_logged","mariarahel!~maria","Ball Can Fuck Off"
24506,"2023-11-28 22:10:52","#atropa_logged","mariarahel!~maria","Don't Catch The Fuck Off"
24505,"2023-11-28 22:10:44","#atropa_logged","mariarahel!~maria","I Do Not Want You To Be Here If You Have The Fuck Off"
24504,"2023-11-28 22:10:37","#atropa_logged","mariarahel!~maria","I Do Not Want You To Be Here"
24503,"2023-11-28 22:10:28","#atropa_logged","mariarahel!~maria","Why Are You Too Loud To Fuck Off ?"
24502,"2023-11-28 22:10:18","#atropa_logged","mariarahel!~maria","I Insist Yet That You Should Have"
24501,"2023-11-28 22:10:08","#atropa_logged","mariarahel!~maria","And You Probably Did Not Fuck Off"
24500,"2023-11-28 22:09:51","#atropa_logged","mariarahel!~maria","Before The Disabled Disarmament Did In Fact Occur To The Enabled People"
24499,"2023-11-28 22:09:27","#atropa_logged","mariarahel!~maria","Caacupe The Fuck up"
24498,"2023-11-28 22:09:16","#atropa_logged","mariarahel!~maria","Sujet That The Whatever I Say Ultimately Goes"
24497,"2023-11-28 22:08:53","#atropa_logged","mariarahel!~maria","LVMH Like That Is Absolutely Never Going To Be You"
24496,"2023-11-28 22:08:34","#atropa_logged","mariarahel!~maria","Curse That The LVMH"
24495,"2023-11-28 22:08:27","#atropa_logged","mariarahel!~maria","Use Your Fucking Hands, Niguh"
24494,"2023-11-28 22:08:19","#atropa_logged","mariarahel!~maria","$ASL For Money"
24493,"2023-11-28 22:08:13","#atropa_logged","mariarahel!~maria","$ASL"
24492,"2023-11-28 22:08:07","#atropa_logged","mariarahel!~maria","Not That You Fuck Off The Moon"
24491,"2023-11-28 22:07:37","#atropa_logged","mariarahel!~maria","Not 2056 Like The New 1922"
24490,"2023-11-28 22:07:27","#atropa_logged","mariarahel!~maria","Not 2056"
24489,"2023-11-28 22:07:24","#atropa_logged","mariarahel!~maria","1922 That The 1922"
24488,"2023-11-28 22:07:12","#atropa_logged","mariarahel!~maria","1922"
24487,"2023-11-28 22:07:02","#atropa_logged","mariarahel!~maria","Imagine That Unknown Before Amish Dude From The Continental Dollar"
24486,"2023-11-28 22:06:20","#atropa_logged","mariarahel!~maria","$ZUO"
24485,"2023-11-28 22:06:13","#atropa_logged","mariarahel!~maria","The Amish That The Fuck Off"
24484,"2023-11-28 22:05:44","#atropa_logged","mariarahel!~maria","$AMISH"
24483,"2023-11-28 22:05:39","#atropa_logged","mariarahel!~maria","And That's Bad For The Atropa Ecosystem"
24482,"2023-11-28 22:05:31","#atropa_logged","mariarahel!~maria","You Have Been Hypnotically Consulted To Insult The Continental Dollar"
24481,"2023-11-28 22:05:19","#atropa_logged","mariarahel!~maria","And You Aren't Clear In Any Modicum On The Continental Dollar"
24480,"2023-11-28 22:04:47","#atropa_logged","mariarahel!~maria","You Have Been Consulted With"
24479,"2023-11-28 22:04:35","#atropa_logged","mariarahel!~maria","$UK"
24478,"2023-11-28 22:04:30","#atropa_logged","mariarahel!~maria","Deloitte Isn't Trying To Bring In Any More Of That Joseph Mengele Shit"
24477,"2023-11-28 22:03:42","#atropa_logged","mariarahel!~maria","We're Live With Deloitte As Long As A Certain Number Stay Within The 48"
24476,"2023-11-28 22:02:56","#atropa_logged","mariarahel!~maria","Beyond The 48"
24475,"2023-11-28 22:02:43","#atropa_logged","mariarahel!~maria","They Use The Magazine Wherever They Cannot Catch The Ball"
24474,"2023-11-28 22:02:22","#atropa_logged","mariarahel!~maria","Fuck Off If Your Gender Is A Ball Unless You're Vogue"
24473,"2023-11-28 22:02:11","#atropa_logged","mariarahel!~maria","$GENDERtm"
24472,"2023-11-28 22:01:56","#atropa_logged","mariarahel!~maria","If It's A Ball Deloitte Can Catch It"
24471,"2023-11-28 22:01:42","#atropa_logged","mariarahel!~maria","2 Bags Of Dicks Consulting To Deloitte"
24470,"2023-11-28 22:01:27","#atropa_logged","mariarahel!~maria","#2 & #1 Are Clearly Bags Of Dicks"
24469,"2023-11-28 22:00:55","#atropa_logged","mariarahel!~maria","#3 Might Be Enough To Run The Whole System"
24468,"2023-11-28 22:00:40","#atropa_logged","mariarahel!~maria","48 Ball"
24467,"2023-11-28 22:00:36","#atropa_logged","mariarahel!~maria","Deloitte Only Believes In Ball"
24466,"2023-11-28 22:00:23","#atropa_logged","mariarahel!~maria","Play And Fuck Off"
24462,"2023-11-28 22:00:14","#atropa_logged","mariarahel!~maria","$PLAY"
24461,"2023-11-28 22:00:08","#atropa_logged","mariarahel!~maria","As The Atropa Ecosystem"
24460,"2023-11-28 22:00:03","#atropa_logged","mariarahel!~maria","Trying To Play The Caacupe Tod Prophecy"
24459,"2023-11-28 21:59:54","#atropa_logged","mariarahel!~maria","$PROPHECY"
24458,"2023-11-28 21:59:36","#atropa_logged","mariarahel!~maria","I Can Have tm On That Immediately"
24457,"2023-11-28 21:59:19","#atropa_logged","mariarahel!~maria","$CAACUPETOD"
24453,"2023-11-28 21:58:49","#atropa_logged","mariarahel!~maria","$TOD"
24449,"2023-11-28 21:58:29","#atropa_logged","mariarahel!~maria","That The James"
24448,"2023-11-28 21:58:27","#atropa_logged","mariarahel!~maria","I Have A Bunch Of Examples"
24447,"2023-11-28 21:57:47","#atropa_logged","mariarahel!~maria","I'm Not Allowed To Turn Joseph Mengele Into Any Of The Things He Does In Consulting Today"
24446,"2023-11-28 21:57:27","#atropa_logged","mariarahel!~maria","I'm Not Allowed To"
24445,"2023-11-28 21:57:22","#atropa_logged","mariarahel!~maria","Stall That Like You Must"
24444,"2023-11-28 21:56:54","#atropa_logged","mariarahel!~maria","POPPY Egyptian Nuclear Vogue Power"
24443,"2023-11-28 21:56:26","#atropa_logged","mariarahel!~maria","Eat Some That The Dog"
24442,"2023-11-28 21:56:13","#atropa_logged","mariarahel!~maria","Dog"
24441,"2023-11-28 21:56:07","#atropa_logged","mariarahel!~maria","Fusion That The Cantonese"
24440,"2023-11-28 21:56:00","#atropa_logged","mariarahel!~maria","I Hope You Are Doing Fusion"
24439,"2023-11-28 21:55:50","#atropa_logged","mariarahel!~maria","Is Jealousy A Nuclear Core For Reactors ?"
24438,"2023-11-28 21:55:36","#atropa_logged","mariarahel!~maria","$JEALOUSYtm"
24437,"2023-11-28 21:55:22","#atropa_logged","mariarahel!~maria","They're On The Wrong FUcking Side To Fuck Off"
24436,"2023-11-28 21:55:09","#atropa_logged","mariarahel!~maria","They're On The Wrong FUcking Side"
24435,"2023-11-28 21:54:52","#atropa_logged","mariarahel!~maria","Buy POPPY Not Vogue Magazine"
24434,"2023-11-28 21:54:40","#atropa_logged","mariarahel!~maria","Buy POPPY"
24433,"2023-11-28 21:54:31","#atropa_logged","mariarahel!~maria","That The Walk"
24432,"2023-11-28 21:54:27","#atropa_logged","mariarahel!~maria","Slower That The Egyptians"
24431,"2023-11-28 21:54:11","#atropa_logged","mariarahel!~maria","Errrrr That The Fuck Off"
24430,"2023-11-28 21:54:03","#atropa_logged","mariarahel!~maria","Why Won't That Fuck Off ?"
24429,"2023-11-28 21:53:52","#atropa_logged","mariarahel!~maria","Is It Not ?"
24428,"2023-11-28 21:53:41","#atropa_logged","mariarahel!~maria","CPR Is Much Bigger Than ASL At Deloitte"
24427,"2023-11-28 21:53:27","#atropa_logged","mariarahel!~maria","$CPR"
24426,"2023-11-28 21:53:18","#atropa_logged","mariarahel!~maria","They Do Not Have The Conception Of What It Means That We Have tm On That"
24425,"2023-11-28 21:53:00","#atropa_logged","mariarahel!~maria","Not Everybody Read Enough"
24424,"2023-11-28 21:52:50","#atropa_logged","mariarahel!~maria","$HEARTtm"
24423,"2023-11-28 21:52:41","#atropa_logged","mariarahel!~maria","I Don't Care If They Stall"
24422,"2023-11-28 21:52:30","#atropa_logged","mariarahel!~maria","All Those 48 And More May Still Stall"
24421,"2023-11-28 21:52:17","#atropa_logged","mariarahel!~maria","All Those 48"
24420,"2023-11-28 21:52:04","#atropa_logged","mariarahel!~maria","I Already Got Deloitte Can Fuck Off"
24419,"2023-11-28 21:51:56","#atropa_logged","mariarahel!~maria","Good Bhai Not Deloitte"
24418,"2023-11-28 21:51:47","#atropa_logged","mariarahel!~maria","After You Don't Come"
24414,"2023-11-28 21:51:35","#atropa_logged","mariarahel!~maria","That The Coming After You"
24413,"2023-11-28 21:51:28","#atropa_logged","mariarahel!~maria","Caacupe Made Of Just Wait"
24412,"2023-11-28 21:51:19","#atropa_logged","mariarahel!~maria","All Those 48 Would Know That Is What That Is Made Of"
