"id","time_parse","channel","usr_parse","msg_parse"
15966,"2023-11-04 21:54:50","#atropa","MerlinS_!~MerlinS","🌸Website: https://pulsepuma.com/ 🌸"
15965,"2023-11-04 21:54:49","#atropa","MerlinS_!~MerlinS","📆Date Launch: 7 November 🌸"
15964,"2023-11-04 21:54:46","#atropa","MerlinS_!~MerlinS","🌸3 DAY TO LAUNCH $PUMA 🌸"
15963,"2023-11-04 21:54:45","#atropa","MerlinS_!~MerlinS"," Maria you love pink color??we made a pink puma in your honor"
15950,"2023-11-04 19:02:39","#atropa","alexander_as_helios!alexander_","🤌"
15949,"2023-11-04 19:02:28","#atropa","Scepter-of-Agamemnon!~Agamemnon","FAQ: https://rentry.co/atropa-eco-faq"
15948,"2023-11-04 19:02:27","#atropa","alexander_as_helios!alexander_","!faq"
15947,"2023-11-04 19:02:26","#atropa","Scepter-of-Agamemnon!~Agamemnon","Response set for !faq"
15946,"2023-11-04 19:02:24","#atropa","alexander_as_helios!alexander_","!custom add !faq FAQ: https://rentry.co/atropa-eco-faq"
15943,"2023-11-04 18:59:18","#atropa","alexander_as_helios!alexander_","bruh"
15942,"2023-11-04 18:59:06","#atropa","alexander_as_helios!alexander_","!faq"
15941,"2023-11-04 18:59:04","#atropa","Scepter-of-Agamemnon!~Agamemnon","Response changed for !faq"
15940,"2023-11-04 18:59:02","#atropa","alexander_as_helios!alexander_","!custom add !faq FAQ: https://rentry.co/atropa-eco-faq"
15939,"2023-11-04 18:53:20","#atropa","ogwebchef888!~ogwebchef","LFG"
15938,"2023-11-04 18:53:00","#atropa","alexander_as_helios!alexander_","or when you can't have RH's flawless record"
15937,"2023-11-04 18:52:47","#atropa","alexander_as_helios!alexander_","always test in prod"
15936,"2023-11-04 18:52:46","#atropa","Scepter-of-Agamemnon!~Agamemnon","mariarahel has been added to auto ops"
15933,"2023-11-04 18:52:42","#atropa","alexander_as_helios!alexander_","!op add mariarahel"
15932,"2023-11-04 18:52:38","#atropa","Scepter-of-Agamemnon!~Agamemnon","Bow-of-Artemis has been added to auto ops"
15930,"2023-11-04 18:52:32","#atropa","alexander_as_helios!alexander_","!op add Bow-of-Artemis"
15880,"2023-11-04 17:25:47","#atropa","alexander_as_helios!alexander_","!op add Bow-of-Artemis"
15874,"2023-11-04 17:20:40","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS Happy BOT 🤖🚀🌖🔥💯 Verified✅ Renounced✅ Fair/Stealth✅ No McDs LP lunch 🚫🍔 Wen? Soon!"
15873,"2023-11-04 17:20:33","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS Happy BOT 🤖🚀🌖🔥💯 Verified✅ Renounced✅ Fair/Stealth✅ No McDs LP lunch 🚫🍔 Wen? Soon!"
15872,"2023-11-04 17:19:38","#atropa","MikeFA!~oftc-webi","I think Faulkner didnt write cicero but the holyland timeline could have a bit of it"
15864,"2023-11-04 17:07:54","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS Happy BOT 🤖🚀🌖🔥💯 Verified✅ Renounced✅ Fair/Stealth✅ No McDs LP lunch 🚫🍔 Wen? Soon!🕠"
15863,"2023-11-04 17:07:46","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS Happy BOT 🤖🚀🌖🔥💯 Verified✅ Renounced✅ Fair/Stealth✅ No McDs LP lunch 🚫🍔 Wen? Soon!🕠"
15855,"2023-11-04 16:32:17","#atropa","lincrypto!uid626396","No McDs LP lunch 🚫🍔🍟 :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :Wen? Soon!🕠"
15854,"2023-11-04 16:32:15","#atropa","lincrypto!uid626396","Renounced✅ :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :Fair/Stealth✅"
15852,"2023-11-04 16:32:13","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS"
15853,"2023-11-04 16:32:13","#atropa","lincrypto!uid626396","Happy BOT :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :🤖🚀🌖🔥💯 :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :Verified✅"
15851,"2023-11-04 16:32:09","#atropa","lincrypto!uid626396","Wen? Soon!🕠"
15850,"2023-11-04 16:32:07","#atropa","lincrypto!uid626396","Fair/Stealth✅ :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :No McDs LP lunch 🚫🍔🍟"
15849,"2023-11-04 16:32:05","#atropa","lincrypto!uid626396","Verified✅ :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :Renounced✅"
15848,"2023-11-04 16:32:03","#atropa","lincrypto!uid626396","Happy BOT :lincrypto!uid626396@id-626396.hampstead.irccloud.com PRIVMSG #atropa :🤖🚀🌖🔥💯"
15847,"2023-11-04 16:32:01","#atropa","lincrypto!uid626396","https://t.me/HappyBotPLS"
15841,"2023-11-04 11:46:01","#atropa","valthecreators!uid625526","GM @valcreators ready! if u need design !! thx guyss"
15820,"2023-11-03 19:50:48","#atropa","ead11!uid622719","some ai art for the kingdom https://usercontent.irccloud-cdn.com/file/0UlOdF6q/1000003640.jpg"
15813,"2023-11-03 18:08:14","#atropa","TheOLDman!uid626280","https://t.me/Stonkspls Website : https://stonkstoken.org/"
15812,"2023-11-03 18:08:09","#atropa","TheOLDman!uid626280","https://t.me/Stonkspls Website : https://stonkstoken.org/"
15811,"2023-11-03 17:56:48","#atropa","TheOLDman!uid626280","super saiyan"
15807,"2023-11-03 17:41:37","#atropa","TheOLDman!uid626280","https://youtu.be/5syxe2GwVxU"
15802,"2023-11-03 17:16:58","#atropa","DelroSabu!uid626280","gm"
15783,"2023-11-03 07:36:38","#atropa","valthecreators!uid625526","NBA need design? absolutely @valcreators will be ready"
15750,"2023-11-02 21:00:55","#atropa","MerlinS!~MerlinS","🌸Twitter: https://twitter.com/pls_puma 🌸"
15749,"2023-11-02 21:00:53","#atropa","MerlinS!~MerlinS","🌸Telegram: https://t.me/pls_puma 🌸"
15748,"2023-11-02 21:00:51","#atropa","MerlinS!~MerlinS","🌸Website: https://pulsepuma.com/ 🌸"
15747,"2023-11-02 21:00:49","#atropa","MerlinS!~MerlinS","📆Date Launch: 7 November 🌸"
15746,"2023-11-02 21:00:47","#atropa","MerlinS!~MerlinS","🌸New Meme PULSE PUMA on PulseChain 🌸"
15740,"2023-11-02 15:48:56","#atropa","ogwebchef888!~ogwebchef","Kooln chilling fam."
15739,"2023-11-02 15:44:28","#atropa","crypto!uid622914","Popping. @ogwebcheff888"
15738,"2023-11-02 15:44:02","#atropa","crypto!uid622914","Whats popped"
15735,"2023-11-02 14:42:12","#atropa","ogwebchef888!~ogwebchef","What's golden @crypto"
15734,"2023-11-02 14:39:31","#atropa","crypto!uid622914","Sup"
15727,"2023-11-02 07:31:15","#atropa","valthecreators!uid625526","ur logo is not HD,i think u must order from @valcreators MerlinS"
15725,"2023-11-02 07:29:55","#atropa","MerlinS!~MerlinS","🌸Twitter: https://twitter.com/pls_puma"
15724,"2023-11-02 07:29:53","#atropa","MerlinS!~MerlinS","🌸Telegram: https://t.me/pls_puma"
15723,"2023-11-02 07:29:51","#atropa","MerlinS!~MerlinS","🌸Website: https://pulsepuma.com/"
15721,"2023-11-02 07:29:49","#atropa","MerlinS!~MerlinS","🌸New Meme PULSE PUMA on PulseChain"
15722,"2023-11-02 07:29:49","#atropa","MerlinS!~MerlinS","📆Date Launch: 7 November"
15701,"2023-11-01 20:14:39","#atropa","SunnyDay_!~oftc-webi","@devilm type in LUSD exploiter in the pub. There are thousands of them."
15690,"2023-11-01 18:17:38","#atropa","devilFFS!~oftc-webi","show me a tx of someone not of the team minting plusd."
15689,"2023-11-01 18:05:31","#atropa","SunnyDay_!~oftc-webi","Same as on eth"
15688,"2023-11-01 18:02:15","#atropa","devilFFS!~oftc-webi","@sunnyday_ how?"
15687,"2023-11-01 18:01:24","#atropa","SunnyDay_!~oftc-webi","plusd is publicly mintable."
15685,"2023-11-01 18:00:18","#atropa","devilFFS!~oftc-webi","i heard that plusd is only being minted by the team. wondering if you guys have been buying to set lps and do the same thing with that little eco. if the minting changes to see pls for its true value then it could be pdai all over again"
15684,"2023-11-01 17:57:12","#atropa","devilFFS!~oftc-webi","#pulsechain"
15682,"2023-11-01 16:21:10","#atropa","takoyaki!uid624935","Shit"
15681,"2023-11-01 16:21:07","#atropa","takoyaki!uid624935","Trash"
15680,"2023-11-01 16:20:56","#atropa","takoyaki!uid624935","Looks like trash"
15675,"2023-11-01 16:14:30","#atropa","PulsePuma!~CryptoCof","🌸Twitter: https://twitter.com/pls_puma"
15674,"2023-11-01 16:14:28","#atropa","PulsePuma!~CryptoCof","🌸Telegram: https://t.me/pls_puma"
15673,"2023-11-01 16:14:26","#atropa","PulsePuma!~CryptoCof","🌸Website: https://pulsepuma.com/"
15672,"2023-11-01 16:14:24","#atropa","PulsePuma!~CryptoCof","📆Date Launch: 7 November"
15671,"2023-11-01 16:14:22","#atropa","PulsePuma!~CryptoCof","🌸New Meme PULSE PUMA on PulseChain"
15668,"2023-11-01 15:14:04","#atropa","ogwebchef888!~ogwebchef","https://www.youtube.com/shorts/oDvDm55e5eM"
15667,"2023-11-01 14:20:06","#atropa","pradaman!uid626033","monat money 👀"
15620,"2023-11-01 02:25:55","#atropa","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=RjSWJRL5NYc"
15577,"2023-10-31 19:42:05","#atropa","Guest5282!uid625480","😊"
15573,"2023-10-31 18:19:40","#atropa","fran!uid625480","hello"
15570,"2023-10-31 18:03:01","#atropa","ogwebchef888!~ogwebchef","💪🏋️"
15567,"2023-10-31 18:01:55","#atropa","mariarahel!~maria","afk gym"
15536,"2023-10-31 15:09:08","#atropa","Grav!~Grav","Seems like there was success on that transaction."
15532,"2023-10-31 15:02:10","#atropa","db_!uid623022","give me coffe"
15530,"2023-10-31 15:00:18","#atropa","mariarahel!~maria","afk coffee"
15529,"2023-10-31 14:58:27","#atropa","Grav!~Grav","https://youtu.be/V7rGlg2ps2E?feature=shared&t=84"
15528,"2023-10-31 14:58:18","#atropa","Grav!~Grav",".Establishing 'the vibe'. Stand-by."
15523,"2023-10-31 14:53:20","#atropa","mariarahel!~maria","Imprecision Only ?"
15522,"2023-10-31 14:49:19","#atropa","mariarahel!~maria","all the animals draw the line firmly before placing that liquidity"
15521,"2023-10-31 14:48:06","#atropa","Grav!~Grav","Was there anything interesting worth discussing here on that block?"
15520,"2023-10-31 14:47:14","#atropa","mariarahel!~maria","tx 0xd8ca7431ade05af0e4487684abba1e4d97c0a0fbbb31dcac4d3b79a2965a4fb4 killed otterscan and it won't go through"
15519,"2023-10-31 14:46:30","#atropa","Grav!~Grav","....you already know we're always here, always ready."
15518,"2023-10-31 14:45:46","#atropa","mariarahel!~maria","token id is 0x9bFbCec5Ae5352F83Cef23c57758b020c71394CB though"
15517,"2023-10-31 14:44:52","#atropa","mariarahel!~maria","otterscan down too"
15516,"2023-10-31 14:44:47","#atropa","mariarahel!~maria","right"
15515,"2023-10-31 14:44:32","#atropa","Grav!~Grav","Unable to locate Hash..."
15514,"2023-10-31 14:43:46","#atropa","mariarahel!~maria","https://www.youtube.com/watch?v=LWvpNmCFgIg"
15513,"2023-10-31 14:43:22","#atropa","mariarahel!~maria","there's an animal in trouble"
15512,"2023-10-31 14:43:04","#atropa","mariarahel!~maria","tx 0xd8ca7431ade05af0e4487684abba1e4d97c0a0fbbb31dcac4d3b79a2965a4fb4 broke the blockchain"
15510,"2023-10-31 14:40:14","#atropa","mariarahel!~maria","at least it's real"
15509,"2023-10-31 14:39:29","#atropa","mariarahel!~maria","broke the blockchain"
15507,"2023-10-31 14:33:52","#atropa","mariarahel!~maria","gonna make ညΦΤ0 a 666 token with shortname MEASURE"
15506,"2023-10-31 14:32:56","#atropa","alexander_as_helios!alexander_","milady"
15505,"2023-10-31 14:31:47","#atropa","mariarahel!~maria","good work"
15504,"2023-10-31 14:31:43","#atropa","mariarahel!~maria","ah, gotcha"
15503,"2023-10-31 14:31:17","#atropa","alexander_as_helios!alexander_","irc.debian.org is more like a cname for oftc tho"
15502,"2023-10-31 14:30:55","#atropa","alexander_as_helios!alexander_","open free technology community hosting irc.debian.org"
15501,"2023-10-31 14:30:12","#atropa","mariarahel!~maria","what's oftc ?"
15500,"2023-10-31 14:29:43","#atropa","alexander_as_helios!alexander_","oftc op"
15499,"2023-10-31 14:27:52","#atropa","mariarahel!~maria","who's Myon ?"
15494,"2023-10-31 14:26:21","#atropa","mariarahel!~maria","i don't think it needs a token before layer 2"
15493,"2023-10-31 14:25:58","#atropa","mariarahel!~maria","that's it"
15492,"2023-10-31 14:25:51","#atropa","mariarahel!~maria","ညΦΤ1"
15491,"2023-10-31 14:25:36","#atropa","alexander_as_helios!alexander_","i told Myon the situation and he gracefully helped"
15490,"2023-10-31 14:24:55","#atropa","mariarahel!~maria","how'd you regain ops here ?"
15185,"2023-10-28 05:06:16","#atropa","valthecreators!uid625526","if u need a design,come to my place @valcreators thanks guys!"
15182,"2023-10-28 05:02:40","#atropa","val__!uid625526","sup"
15169,"2023-10-28 02:03:43","#atropa","jhhh!~oftc-webi","whats up everyoone"
15150,"2023-10-27 22:24:16","#atropa","AMSTRAD1!~AMSTRADV3"," -is there a new system in place to recover?"
15124,"2023-10-27 14:36:31","#atropa","crypto!uid622914","Let’s gooooo"
15005,"2023-10-26 20:48:59","#atropa","CryptoCo_!~CryptoCof","Next trend! Make HEX Great Again 🎉"
15006,"2023-10-26 20:48:59","#atropa","CryptoCo_!~CryptoCof","https://dexscreener.com/pulsechain/0x4aca66d346e437e98f55dd0fdfd5d0c2ed211cce :CryptoCo_!~CryptoCof@104.254.93.88 PRIVMSG #atropa :Holders $MHGA earn 3% of all Buy/Sell transactions in $HEX 🤑"
15004,"2023-10-26 20:48:55","#atropa","CryptoCo_!~CryptoCof","Maria SELL $TADDY ! good dump"
14982,"2023-10-26 18:57:46","#atropa","traevinger!~moowm","04CAN WE CONTINUE THIS CONVERSATION AT IRC.SUPERNETS.ORG #SUPERBOWL FOR FUCKS SAKE"
14961,"2023-10-26 18:08:26","#atropa","vivian!~vivian","🎂"
14959,"2023-10-26 18:05:01","#atropa","vivian!~vivian","https://A1A.games/aga"
14954,"2023-10-26 18:01:43","#atropa","CryptoCo_!~CryptoCof","Holders $MHGA earn 3% of all Buy/Sell transactions in $HEX 🤑"
14952,"2023-10-26 18:01:41","#atropa","CryptoCo_!~CryptoCof","Make HEX Great Again 🎉"
14953,"2023-10-26 18:01:41","#atropa","CryptoCo_!~CryptoCof"," https://dexscreener.com/pulsechain/0x4aca66d346e437e98f55dd0fdfd5d0c2ed211cce"
14947,"2023-10-26 17:48:09","#atropa","alexander_as_helios!alexander_","warring in 2023 is cringe 😩"
14945,"2023-10-26 17:46:28","#atropa","siets!~gruovd","yeah you can go ahead and add irc.supernets.org to your clients auto-connect config now."
14931,"2023-10-26 16:56:45","#atropa","ploiner!~pruonf","/ \ /`\_/\/ \"
14930,"2023-10-26 16:56:41","#atropa","ploiner!~pruonf"," /` \`'-,._./|\ this is my network i make the rules, buddy"
14929,"2023-10-26 16:56:39","#atropa","ploiner!~pruonf"," _/`-. __.'_"
14928,"2023-10-26 16:56:37","#atropa","ploiner!~pruonf"," \ .--- / no colors and swearing is not allowed"
14927,"2023-10-26 16:56:35","#atropa","ploiner!~pruonf"," | _\ ) hey pls dont flood in my network also"
14926,"2023-10-26 16:56:33","#atropa","ploiner!~pruonf"," C==/_o|^|o_\"
14925,"2023-10-26 16:56:31","#atropa","ploiner!~pruonf"," //) __ __\"
14924,"2023-10-26 16:56:29","#atropa","ploiner!~pruonf"," /)))))))))"
14922,"2023-10-26 16:55:21","#atropa","ploiner!~pruonf","5\"",===\ /===,\"" :ploiner!~pruonf@45.224.214.223 PRIVMSG #atropa :5\"" ,==='------'===, \"""
14921,"2023-10-26 16:55:19","#atropa","ploiner!~pruonf","5 ,===/ \===,"
14920,"2023-10-26 16:55:17","#atropa","ploiner!~pruonf","5 \\ 15(7@15)(7@15)5 // #ircnow :ploiner!~pruonf@45.224.214.223 PRIVMSG #atropa :5 \'=\""==\""='/"
14919,"2023-10-26 16:55:15","#atropa","ploiner!~pruonf","5 \ _/ \_ / irc.ircnow.org :ploiner!~pruonf@45.224.214.223 PRIVMSG #atropa :5 // \\"
14918,"2023-10-26 16:55:13","#atropa","ploiner!~pruonf","5 , , :ploiner!~pruonf@45.224.214.223 PRIVMSG #atropa :5 /(_, ,_)\"
14915,"2023-10-26 16:50:45","#atropa","FREEDOM_Tokens777!sid622718","@mariarahel: 20 accounts left in chat"
14896,"2023-10-26 16:20:35","#atropa","Megury!uid622721","no , pulse community so strong"
14895,"2023-10-26 16:19:44","#atropa","takoyaki!uid624935","Jok pensi disek rahel, plss hell jok pensi"
14890,"2023-10-26 16:14:15","#atropa","mariarahel!~maria","is #pulsechain abandoned yet ?"
14833,"2023-10-26 13:29:47","#atropa","Cryptic420!~oftc-webi","#atropa_logged"
14826,"2023-10-26 13:23:44","#atropa","Cryptic420!~oftc-webi","Thanks :) I won't let you down!"
14825,"2023-10-26 13:23:33","#atropa","mariarahel!~maria","once we regain it"
14823,"2023-10-26 13:23:05","#atropa","mariarahel!~maria","you can have ops on #atropa, yes"
14822,"2023-10-26 13:22:51","#atropa","Cryptic420!~oftc-webi","@mariarahel can you please op me on this / the new pulsechain when it comes back?"
14821,"2023-10-26 13:22:03","#atropa","mariarahel!~maria","we might abandan this channel after we see how long it takes to get #pulsechain back"
