"id","dt_created","dt_updated","dt_deleted","server","port","nick_log","channel","str_print","time_parse","usr_full_parse","usr_loc_parse","usr_parse","msg_parse","msg_type_parse","raw_data"
30559,"2023-12-20 00:22:15","2023-12-20 00:22:15",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:22:15.55] :Sir-of-Loin!~Loin@208.87.128.84 JOIN :#pulsechain
","2023-12-20 00:22:15","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Sir-of-Loin!~Loin@208.87.128.84 JOIN :#pulsechain
"
30556,"2023-12-20 00:22:06","2023-12-20 00:22:06",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:22:06.21] :Thigh-of-Chicken!~Chicken@208.87.128.84 JOIN :#pulsechain
","2023-12-20 00:22:06","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Thigh-of-Chicken!~Chicken@208.87.128.84 JOIN :#pulsechain
"
30553,"2023-12-20 00:21:54","2023-12-20 00:21:54",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:21:54.10] :Pork-of-Rib!~Rib@208.87.128.84 JOIN :#pulsechain
","2023-12-20 00:21:54","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Pork-of-Rib!~Rib@208.87.128.84 JOIN :#pulsechain
"
30549,"2023-12-20 00:21:50","2023-12-20 00:21:50",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:21:50.08] :Strip-of-Bacon!~Bacon@208.87.128.84 JOIN :#pulsechain
","2023-12-20 00:21:50","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Strip-of-Bacon!~Bacon@208.87.128.84 JOIN :#pulsechain
"
30526,"2023-12-20 00:06:34","2023-12-20 00:06:34",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:06:34.14] :mariarahel!~maria@68.170.161.176 MODE #pulsechain +b *oexi*!*@*
","2023-12-20 00:06:34","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mariarahel!~maria@68.170.161.176 MODE #pulsechain +b *oexi*!*@*
"
30523,"2023-12-20 00:05:40","2023-12-20 00:05:40",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-20 00:05:40.09] :mariarahel!~maria@68.170.161.176 MODE #pulsechain +b *!*oexi*@*
","2023-12-20 00:05:40","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mariarahel!~maria@68.170.161.176 MODE #pulsechain +b *!*oexi*@*
"
30329,"2023-12-19 21:56:03","2023-12-19 21:56:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 21:56:03.10] :jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
","2023-12-19 21:56:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
"
30312,"2023-12-19 18:51:33","2023-12-19 18:51:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 18:51:33.68] #pulsechain  <BigPoppy!sid622725>    https://youtu.be/FvMBIZ8f4tg?feature=shared","2023-12-19 18:51:33","BigPoppy!sid622725@id-622725.helmsley.irccloud.com","@id-622725.helmsley.irccloud.com","BigPoppy!sid622725","https://youtu.be/FvMBIZ8f4tg?feature=shared","PRIVMSG",":BigPoppy!sid622725@id-622725.helmsley.irccloud.com PRIVMSG #pulsechain :https://youtu.be/FvMBIZ8f4tg?feature=shared
"
30289,"2023-12-19 17:09:18","2023-12-19 17:09:18",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:09:18.47] :Bin-of-Compost2!~Compost2@170.64.189.40 QUIT :Remote host closed the connection
","2023-12-19 17:09:18","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Bin-of-Compost2!~Compost2@170.64.189.40 QUIT :Remote host closed the connection
"
30286,"2023-12-19 17:09:04","2023-12-19 17:09:04",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:09:04.92] :Bin-of-Compost!~Compost@2a03:4000:40:38:d4b4:a9ff:fe4d:a51b QUIT :Remote host closed the connection
","2023-12-19 17:09:04","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Bin-of-Compost!~Compost@2a03:4000:40:38:d4b4:a9ff:fe4d:a51b QUIT :Remote host closed the connection
"
30274,"2023-12-19 17:08:57","2023-12-19 17:08:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:08:57.09] :Strip-of-Bacon!~Bacon@208.87.128.84 QUIT :Remote host closed the connection
","2023-12-19 17:08:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Strip-of-Bacon!~Bacon@208.87.128.84 QUIT :Remote host closed the connection
"
30275,"2023-12-19 17:08:57","2023-12-19 17:08:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:08:57.10] :Sir-of-Loin!~Loin@208.87.128.84 QUIT :Remote host closed the connection
","2023-12-19 17:08:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Sir-of-Loin!~Loin@208.87.128.84 QUIT :Remote host closed the connection
"
30280,"2023-12-19 17:08:57","2023-12-19 17:08:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:08:57.25] :Pork-of-Rib!~Rib@208.87.128.84 QUIT :Write error: connection closed
","2023-12-19 17:08:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Pork-of-Rib!~Rib@208.87.128.84 QUIT :Write error: connection closed
"
30281,"2023-12-19 17:08:57","2023-12-19 17:08:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:08:57.27] :Thigh-of-Chicken!~Chicken@208.87.128.84 QUIT :Remote host closed the connection
","2023-12-19 17:08:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Thigh-of-Chicken!~Chicken@208.87.128.84 QUIT :Remote host closed the connection
"
30270,"2023-12-19 17:07:45","2023-12-19 17:07:45",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 17:07:45.27] :Heap-of-Trash!alexander_@194.87.62.227 QUIT :Quit: I need to redo regex on logs because you're too retarded to realize this client was part of the design
","2023-12-19 17:07:45","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Heap-of-Trash!alexander_@194.87.62.227 QUIT :Quit: I need to redo regex on logs because you're too retarded to realize this client was part of the design
"
30245,"2023-12-19 14:48:20","2023-12-19 14:48:20",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 14:48:20.65] #pulsechain  <FREEDOM_777!sid622718>    Hyoscyamine","2023-12-19 14:48:20","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","Hyoscyamine","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :Hyoscyamine
"
30244,"2023-12-19 14:42:31","2023-12-19 14:42:31",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 14:42:31.53] #pulsechain  <ogwebchef888!~ogwebchef>    Don't think it was there last night","2023-12-19 14:42:31","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","Don't think it was there last night","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :Don't think it was there last night
"
30243,"2023-12-19 14:42:22","2023-12-19 14:42:22",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 14:42:22.13] #pulsechain  <ogwebchef888!~ogwebchef>    New pool was added just now HYSC/WPLS","2023-12-19 14:42:22","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","New pool was added just now HYSC/WPLS","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :New pool was added just now HYSC/WPLS
"
30234,"2023-12-19 13:56:27","2023-12-19 13:56:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:56:27.59] #pulsechain  <ogwebchef888!~ogwebchef>    💪♾️","2023-12-19 13:56:27","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","💪♾️","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :💪♾️
"
30233,"2023-12-19 13:48:52","2023-12-19 13:48:52",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:48:52.72] #pulsechain  <FREEDOM_777!sid622718>    I saw that OG 😄","2023-12-19 13:48:52","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","I saw that OG 😄","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :I saw that OG 😄
"
30232,"2023-12-19 13:48:42","2023-12-19 13:48:42",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:48:42.29] #pulsechain  <FREEDOM_777!sid622718>    GM PulseChain!!!","2023-12-19 13:48:42","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","GM PulseChain!!!","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :GM PulseChain!!!
"
30231,"2023-12-19 13:45:25","2023-12-19 13:45:25",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:45:25.68] #pulsechain  <ogwebchef888!~ogwebchef>    https://kymato.xyz","2023-12-19 13:45:25","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","https://kymato.xyz","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :https://kymato.xyz 
"
30230,"2023-12-19 13:45:06","2023-12-19 13:45:06",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:45:06.61] #pulsechain  <ogwebchef888!~ogwebchef>    Check out the ambiguous new kymato front end","2023-12-19 13:45:06","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","Check out the ambiguous new kymato front end","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :Check out the ambiguous new kymato front end
"
30229,"2023-12-19 13:44:44","2023-12-19 13:44:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 13:44:44.33] #pulsechain  <ogwebchef888!~ogwebchef>    What's golden #pulsechain fam","2023-12-19 13:44:44","ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665","@2600:1700:5890:8860:1dae:7047:7ab5:d665","ogwebchef888!~ogwebchef","What's golden #pulsechain fam","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 PRIVMSG #pulsechain :What's golden #pulsechain fam
"
30209,"2023-12-19 01:36:36","2023-12-19 01:36:36",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-19 01:36:36.93] :Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:b43c:31f7:f8af:1b03 QUIT :Quit: Leaving
","2023-12-19 01:36:36","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:b43c:31f7:f8af:1b03 QUIT :Quit: Leaving
"
30206,"2023-12-18 23:43:46","2023-12-18 23:43:46",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 23:43:46.18] :Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:b43c:31f7:f8af:1b03 JOIN :#pulsechain
","2023-12-18 23:43:46","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:b43c:31f7:f8af:1b03 JOIN :#pulsechain
"
30201,"2023-12-18 23:40:40","2023-12-18 23:40:40",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 23:40:40.92] :Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:5d44:1bb:1890:ccca QUIT :Quit: This computer has gone to sleep
","2023-12-18 23:40:40","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:5d44:1bb:1890:ccca QUIT :Quit: This computer has gone to sleep
"
30198,"2023-12-18 22:57:15","2023-12-18 22:57:15",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 22:57:15.26] :Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:5d44:1bb:1890:ccca JOIN :#pulsechain
","2023-12-18 22:57:15","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@2600:1700:3aec:fc1f:5d44:1bb:1890:ccca JOIN :#pulsechain
"
30195,"2023-12-18 22:57:03","2023-12-18 22:57:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 22:57:03.90] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
","2023-12-18 22:57:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
"
30193,"2023-12-18 22:11:24","2023-12-18 22:11:24",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 22:11:24.78] :patrickg7818!uid625795@id-625795.tinside.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-12-18 22:11:24","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":patrickg7818!uid625795@id-625795.tinside.irccloud.com QUIT :Quit: Connection closed for inactivity
"
30184,"2023-12-18 21:40:10","2023-12-18 21:40:10",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 21:40:10.50] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
","2023-12-18 21:40:10","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
"
30181,"2023-12-18 21:30:53","2023-12-18 21:30:53",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 21:30:53.39] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
","2023-12-18 21:30:53","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
"
30177,"2023-12-18 19:21:35","2023-12-18 19:21:35",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 19:21:35.89] :patrickg7818!uid625795@id-625795.tinside.irccloud.com JOIN :#pulsechain
","2023-12-18 19:21:35","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":patrickg7818!uid625795@id-625795.tinside.irccloud.com JOIN :#pulsechain
"
30159,"2023-12-18 16:50:20","2023-12-18 16:50:20",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 16:50:20.61] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 JOIN :#pulsechain
","2023-12-18 16:50:20","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 JOIN :#pulsechain
"
30160,"2023-12-18 16:50:20","2023-12-18 16:50:20",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 16:50:20.66] :ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
","2023-12-18 16:50:20","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
"
30124,"2023-12-18 15:53:01","2023-12-18 15:53:01",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 15:53:01.28] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
","2023-12-18 15:53:01","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
"
30121,"2023-12-18 15:32:57","2023-12-18 15:32:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 15:32:57.63] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 QUIT :Quit: Leaving
","2023-12-18 15:32:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 QUIT :Quit: Leaving
"
30118,"2023-12-18 15:17:19","2023-12-18 15:17:19",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 15:17:19.08] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
","2023-12-18 15:17:19","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net QUIT :Quit: This computer has gone to sleep
"
30114,"2023-12-18 15:09:02","2023-12-18 15:09:02",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 15:09:02.27] :jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-12-18 15:09:02","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
30078,"2023-12-18 14:27:04","2023-12-18 14:27:04",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 14:27:04.54] :Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
","2023-12-18 14:27:04","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Tetragrammaton33!~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net JOIN :#pulsechain
"
30075,"2023-12-18 14:24:44","2023-12-18 14:24:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 14:24:44.35] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 MODE #pulsechain +o mariarahel
","2023-12-18 14:24:44","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 MODE #pulsechain +o mariarahel
"
30070,"2023-12-18 13:04:42","2023-12-18 13:04:42",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 13:04:42.26] :Cryptic420!~oftc-webi@2001:8003:1777:e600:e18f:f71c:1f35:8c3a QUIT :Remote host closed the connection
","2023-12-18 13:04:42","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@2001:8003:1777:e600:e18f:f71c:1f35:8c3a QUIT :Remote host closed the connection
"
30066,"2023-12-18 12:39:17","2023-12-18 12:39:17",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 12:39:17.12] :jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
","2023-12-18 12:39:17","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
"
30059,"2023-12-18 11:29:43","2023-12-18 11:29:43",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 11:29:43.01] :Cryptic420!~oftc-webi@2001:8003:1777:e600:e18f:f71c:1f35:8c3a JOIN :#pulsechain
","2023-12-18 11:29:43","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@2001:8003:1777:e600:e18f:f71c:1f35:8c3a JOIN :#pulsechain
"
30054,"2023-12-18 10:42:16","2023-12-18 10:42:16",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 10:42:16.31] :mariarahel!~maria@68.170.161.176 JOIN :#pulsechain
","2023-12-18 10:42:16","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mariarahel!~maria@68.170.161.176 JOIN :#pulsechain
"
30051,"2023-12-18 10:28:03","2023-12-18 10:28:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 10:28:03.31] :mariarahel!~maria@68.170.161.176 QUIT :Read error: Connection reset by peer
","2023-12-18 10:28:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mariarahel!~maria@68.170.161.176 QUIT :Read error: Connection reset by peer
"
30043,"2023-12-18 07:18:41","2023-12-18 07:18:41",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 07:18:41.07] :mim!~oftc-webi@2600:6c40:283f:7ad7:f149:d7a2:6bbe:8558 QUIT :Quit: Page closed
","2023-12-18 07:18:41","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mim!~oftc-webi@2600:6c40:283f:7ad7:f149:d7a2:6bbe:8558 QUIT :Quit: Page closed
"
30034,"2023-12-18 03:03:27","2023-12-18 03:03:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 03:03:27.75] :mim!~oftc-webi@2600:6c40:283f:7ad7:f149:d7a2:6bbe:8558 JOIN :#pulsechain
","2023-12-18 03:03:27","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mim!~oftc-webi@2600:6c40:283f:7ad7:f149:d7a2:6bbe:8558 JOIN :#pulsechain
"
30030,"2023-12-18 02:25:32","2023-12-18 02:25:32",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 02:25:32.30] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 MODE #pulsechain +o mariarahel
","2023-12-18 02:25:32","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 MODE #pulsechain +o mariarahel
"
30023,"2023-12-18 02:25:00","2023-12-18 02:25:00",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 02:25:00.23] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 JOIN :#pulsechain
","2023-12-18 02:25:00","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:1dae:7047:7ab5:d665 JOIN :#pulsechain
"
30024,"2023-12-18 02:25:00","2023-12-18 02:25:00",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 02:25:00.28] :ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
","2023-12-18 02:25:00","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
"
30020,"2023-12-18 02:22:22","2023-12-18 02:22:22",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-12-18 02:22:22.32] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:3415:ed82:110f:dc94 QUIT :Read error: Connection reset by peer
","2023-12-18 02:22:22","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:3415:ed82:110f:dc94 QUIT :Read error: Connection reset by peer
"
